shipment_id,order_id,carrier,shipping_cost,delivery_days,status
74471,44538,ViettelPost,13600,7,Delivered
74472,78427,J&T,16800,1,Delivered
74473,69265,DHL,41100,5,Delivered
74474,13279,GHN,25600,7,Delivered
74475,48185,GHN,38500,2,Late
74476,94500,J&T,60600,3,Late
74477,1941,J&T,83300,5,Delivered
74478,387,GHN,73900,3,Delivered
74479,8800,ViettelPost,40300,1,Delivered
74480,40869,DHL,59500,4,Delivered
74481,67270,DHL,27900,8,Delivered
74482,6013,J&T,43800,9,Delivered
74483,51609,J&T,55300,4,Delivered
74484,58246,ViettelPost,66600,8,Delivered
74485,81398,ViettelPost,37900,9,Delivered
74486,92897,J&T,24400,4,Late
74487,9383,ViettelPost,26600,1,Late
74488,38607,J&T,32800,3,Late
74489,32610,ViettelPost,48000,4,Late
74490,43993,J&T,44100,4,Delivered
74491,16773,J&T,30800,9,Delivered
74492,97248,GHN,20400,5,Delivered
74493,21162,J&T,45000,2,Delivered
74494,29852,ViettelPost,59800,4,Delivered
74495,46509,J&T,34800,-1,Delivered
74496,88339,J&T,95100,9,Delivered
74497,11480,DHL,44500,3,Delivered
74498,29498,GHN,48500,3,Delivered
74499,47431,GHN,49600,7,Delivered
74500,1054,GHN,63100,2,Delivered
74501,89268,J&T,46900,8,Delivered
74502,59234,J&T,50500,4,Delivered
74503,72086,J&T,49600,7,Delivered
74504,70200,GHN,71400,8,Delivered
74505,12619,GHN,53300,1,Delivered
74506,10581,DHL,28300,1,Late
74507,87850,DHL,42900,9,Delivered
74508,84268,DHL,63000,3,Delivered
74509,62831,GHN,64300,4,Delivered
74510,74393,J&T,36900,1,Delivered
74511,33993,DHL,43400,6,Delivered
74512,91980,J&T,65400,8,Delivered
74513,45279,J&T,44800,6,Delivered
74514,40869,J&T,35500,6,Delivered
74515,26472,ViettelPost,41600,4,Delivered
74516,17228,GHN,39800,8,Lost
74517,42912,DHL,49200,4,Delivered
74518,9125,J&T,31800,7,Delivered
74519,71924,J&T,29900,1,Late
74520,8592,J&T,25600,7,Delivered
74521,1000,DHL,15200,4,Delivered
74522,41067,GHN,59100,2,Delivered
74523,37194,DHL,81200,6,Delivered
74524,21704,ViettelPost,59900,5,Delivered
74525,59742,DHL,18100,8,Delivered
74526,90377,ViettelPost,18100,1,Delivered
74527,47787,J&T,74200,2,Delivered
74528,15657,ViettelPost,25100,1,Delivered
74529,54612,GHN,49000,4,Late
74530,99708,DHL,37300,3,Delivered
74531,51518,J&T,36700,6,Delivered
74532,42726,GHN,60400,4,Delivered
74533,75844,J&T,36600,6,Delivered
74534,10288,GHN,59300,-1,Delivered
74535,97445,GHN,23700,6,Delivered
74536,45433,J&T,42300,5,Delivered
74537,4980,DHL,72900,9,Delivered
74538,90979,J&T,36800,2,Delivered
74539,95390,GHN,51200,9,Delivered
74540,72215,ViettelPost,56800,6,Delivered
74541,58628,GHN,59600,2,Delivered
74542,94445,ViettelPost,26100,9,Delivered
74543,54110,DHL,58800,-1,Late
74544,52835,GHN,55100,4,Delivered
74545,20135,GHN,67400,9,Delivered
74546,87954,DHL,29000,4,Delivered
74547,60621,DHL,60400,8,Delivered
74548,32407,GHN,56400,6,Delivered
74549,59411,DHL,45100,6,Delivered
74550,36810,GHN,62400,5,Delivered
74551,22038,ViettelPost,35500,8,Delivered
74552,82164,DHL,67300,2,Delivered
74553,6554,DHL,86900,1,Delivered
74554,65411,J&T,59700,9,Delivered
74555,93043,ViettelPost,35200,6,Delivered
74556,48361,ViettelPost,27000,3,Delivered
74557,29851,ViettelPost,65200,1,Delivered
74558,80135,ViettelPost,49900,2,Delivered
74559,74238,GHN,22900,2,Delivered
74560,26851,DHL,42000,3,Delivered
74561,43499,GHN,84400,3,Delivered
74562,33958,GHN,56900,5,Delivered
74563,68358,J&T,36200,1,Delivered
74564,54705,ViettelPost,53600,9,Late
74565,27813,J&T,36300,-1,Delivered
74566,6219,DHL,98100,3,Delivered
74567,52968,DHL,90400,5,Delivered
74568,53068,J&T,69700,1,Delivered
74569,90299,DHL,51500,9,Delivered
74570,91115,J&T,56700,1,Delivered
74571,68035,ViettelPost,32300,1,Delivered
74572,92411,J&T,60900,3,Delivered
74573,64534,DHL,32700,7,Delivered
74574,13849,DHL,57300,5,Delivered
74575,99896,GHN,51400,1,Late
74576,5613,J&T,62200,5,Delivered
74577,12899,ViettelPost,71700,2,Delivered
74578,64161,J&T,75700,2,Delivered
74579,47792,GHN,64000,5,Delivered
74580,42311,GHN,41200,3,Delivered
74581,6872,J&T,55100,4,Delivered
74582,91112,J&T,48900,5,Delivered
74583,27893,GHN,70600,8,Delivered
74584,51244,J&T,55500,4,Delivered
74585,23911,J&T,49200,2,Delivered
74586,97609,ViettelPost,44200,5,Delivered
74587,56091,DHL,48400,4,Delivered
74588,1011,ViettelPost,76500,5,Late
74589,86151,J&T,37300,1,Delivered
74590,46891,DHL,55100,6,Delivered
74591,96717,ViettelPost,85800,1,Delivered
74592,94167,DHL,62700,2,Delivered
74593,29906,J&T,34000,6,Delivered
74594,66623,GHN,18100,1,Delivered
74595,35053,GHN,33700,8,Delivered
74596,96500,GHN,40700,1,Delivered
74597,55682,ViettelPost,58800,6,Delivered
74598,40038,DHL,86400,3,Delivered
74599,33963,GHN,49800,4,Late
74600,47309,ViettelPost,46300,8,Delivered
74601,86658,GHN,46200,2,Delivered
74602,42570,GHN,64800,-1,Delivered
74603,95242,GHN,53800,3,Late
74604,66541,GHN,80800,9,Delivered
74605,70964,J&T,46000,7,Delivered
74606,17548,GHN,61600,1,Lost
74607,22569,J&T,62800,5,Delivered
74608,38664,DHL,67500,1,Delivered
74609,56061,J&T,43100,9,Delivered
74610,62508,ViettelPost,53800,4,Delivered
74611,88080,J&T,43600,6,Delivered
74612,68368,GHN,111600,8,Delivered
74613,63548,J&T,59200,1,Delivered
74614,1446,J&T,29200,7,Delivered
74615,92852,J&T,55600,8,Delivered
74616,5800,DHL,83000,4,Delivered
74617,90497,DHL,53100,8,Delivered
74618,86317,J&T,42600,5,Delivered
74619,25775,DHL,83000,6,Delivered
74620,62151,ViettelPost,67500,6,Delivered
74621,4236,ViettelPost,11400,1,Delivered
74622,41868,J&T,45100,9,Delivered
74623,29391,J&T,35500,6,Delivered
74624,28298,J&T,84500,2,Delivered
74625,61457,J&T,44100,6,Delivered
74626,64268,GHN,56900,9,Lost
74627,98850,ViettelPost,73500,1,Late
74628,24028,J&T,75600,7,Delivered
74629,65504,ViettelPost,52400,3,Delivered
74630,56054,DHL,57200,7,Delivered
74631,33339,DHL,45700,8,Delivered
74632,22919,DHL,74000,1,Delivered
74633,49486,ViettelPost,23000,8,Delivered
74634,19045,ViettelPost,34400,2,Delivered
74635,43458,ViettelPost,59400,1,Delivered
74636,68506,DHL,65400,1,Delivered
74637,62550,J&T,74000,2,Delivered
74638,43696,ViettelPost,60700,6,Delivered
74639,1719,ViettelPost,76100,8,Delivered
74640,84783,ViettelPost,29300,1,Delivered
74641,60006,GHN,18200,6,Delivered
74642,76094,DHL,60400,1,Delivered
74643,56105,GHN,33100,7,Delivered
74644,99061,J&T,31300,1,Delivered
74645,62018,GHN,55900,7,Delivered
74646,82570,DHL,5500,8,Delivered
74647,35863,J&T,35900,3,Delivered
74648,48819,GHN,74100,9,Delivered
74649,70672,ViettelPost,56700,7,Delivered
74650,50748,GHN,73000,8,Delivered
74651,57230,J&T,49100,5,Delivered
74652,69573,J&T,58300,9,Delivered
74653,5870,DHL,36800,2,Delivered
74654,11398,ViettelPost,34100,4,Delivered
74655,62071,ViettelPost,61900,3,Delivered
74656,90689,ViettelPost,48300,2,Lost
74657,9417,GHN,33100,7,Delivered
74658,82906,GHN,52400,1,Delivered
74659,68689,J&T,29700,5,Delivered
74660,11586,GHN,38000,7,Delivered
74661,10527,DHL,83200,1,Delivered
74662,70139,GHN,47200,2,Delivered
74663,28520,DHL,61900,4,Delivered
74664,22263,DHL,67600,3,Delivered
74665,96056,J&T,32800,2,Late
74666,99586,DHL,27000,6,Late
74667,15220,ViettelPost,47900,1,Late
74668,8280,J&T,49200,6,Late
74669,85498,DHL,46000,1,Delivered
74670,26503,ViettelPost,40400,1,Late
74671,23423,GHN,20900,7,Late
74672,98752,DHL,-6300,3,Delivered
74673,92105,DHL,2900,5,Delivered
74674,74808,DHL,67200,6,Delivered
74675,69330,J&T,73200,9,Delivered
74676,96522,DHL,24600,8,Delivered
74677,37777,GHN,48900,9,Delivered
74678,19991,DHL,78400,1,Delivered
74679,84867,ViettelPost,105600,9,Delivered
74680,87985,ViettelPost,23600,3,Delivered
74681,17040,ViettelPost,66200,9,Delivered
74682,6897,GHN,55400,1,Delivered
74683,63569,GHN,53600,2,Delivered
74684,96765,ViettelPost,89200,6,Delivered
74685,38685,GHN,55500,5,Delivered
74686,37231,GHN,96100,-1,Lost
74687,291,ViettelPost,67200,9,Delivered
74688,95741,J&T,81900,1,Delivered
74689,22347,GHN,70500,1,Late
74690,36241,J&T,71000,2,Delivered
74691,45660,ViettelPost,55800,2,Late
74692,93655,J&T,66500,9,Delivered
74693,24084,J&T,9100,3,Delivered
74694,53627,J&T,49400,1,Delivered
74695,67300,J&T,79000,4,Late
74696,6988,ViettelPost,56700,8,Delivered
74697,22866,GHN,65500,7,Delivered
74698,42037,DHL,53200,2,Delivered
74699,92872,J&T,55800,6,Delivered
74700,91272,ViettelPost,44100,3,Delivered
74701,1735,DHL,78400,3,Delivered
74702,87237,J&T,34100,6,Delivered
74703,52855,GHN,78500,9,Delivered
74704,70886,J&T,47400,7,Delivered
74705,72243,J&T,67900,9,Delivered
74706,66268,DHL,40600,3,Delivered
74707,92736,J&T,47400,2,Late
74708,82106,ViettelPost,47800,1,Delivered
74709,59483,GHN,31700,2,Delivered
74710,90825,GHN,40700,2,Delivered
74711,13541,GHN,54200,9,Delivered
74712,47901,ViettelPost,47900,3,Delivered
74713,39061,DHL,61100,2,Delivered
74714,86855,GHN,59100,5,Delivered
74715,70354,J&T,83700,5,Delivered
74716,14016,ViettelPost,64400,1,Delivered
74717,5983,J&T,52300,9,Delivered
74718,1937,DHL,61400,7,Delivered
74719,99097,GHN,30500,3,Delivered
74720,93357,J&T,34600,3,Late
74721,61446,J&T,39900,1,Late
74722,38538,DHL,75300,2,Delivered
74723,43887,GHN,69900,6,Delivered
74724,25055,DHL,73600,1,Delivered
74725,53364,GHN,49500,4,Late
74726,18896,ViettelPost,43200,5,Delivered
74727,60859,GHN,61300,9,Delivered
74728,31387,GHN,35500,1,Late
74729,40329,GHN,78800,1,Late
74730,62834,DHL,26600,9,Delivered
74731,70228,DHL,51800,9,Late
74732,60613,J&T,61400,6,Delivered
74733,19965,DHL,51100,8,Delivered
74734,79083,DHL,16500,9,Late
74735,198,DHL,49500,3,Delivered
74736,76365,GHN,46400,6,Delivered
74737,19132,DHL,58000,4,Delivered
74738,87145,DHL,51100,2,Delivered
74739,88583,J&T,59600,5,Delivered
74740,6719,DHL,53000,6,Delivered
74741,26175,GHN,76200,1,Delivered
74742,25099,J&T,48500,5,Delivered
74743,58200,DHL,75500,2,Delivered
74744,47661,GHN,38900,2,Delivered
74745,40482,DHL,53900,6,Delivered
74746,84668,ViettelPost,38400,1,Late
74747,9240,GHN,38500,7,Delivered
74748,43271,ViettelPost,90700,4,Late
74749,46251,J&T,88800,5,Delivered
74750,35139,ViettelPost,57900,5,Delivered
74751,70174,GHN,81000,6,Delivered
74752,67182,J&T,86700,5,Delivered
74753,98442,ViettelPost,65700,3,Delivered
74754,22793,ViettelPost,53900,2,Late
74755,85052,ViettelPost,45900,2,Delivered
74756,84964,J&T,44800,7,Delivered
74757,28849,ViettelPost,70000,9,Late
74758,56514,DHL,45600,8,Delivered
74759,77889,J&T,29800,1,Delivered
74760,50109,DHL,83800,3,Delivered
74761,78706,GHN,28300,9,Delivered
74762,72496,ViettelPost,53200,6,Late
74763,59020,DHL,37500,6,Delivered
74764,37418,ViettelPost,61400,7,Delivered
74765,8398,ViettelPost,35900,5,Late
74766,52924,DHL,53300,9,Delivered
74767,22162,J&T,76600,4,Delivered
74768,82570,GHN,40800,7,Delivered
74769,39981,GHN,42800,8,Late
74770,13263,DHL,13000,3,Delivered
74771,44554,J&T,41600,1,Delivered
74772,94547,GHN,55800,4,Delivered
74773,78588,ViettelPost,100700,6,Delivered
74774,81427,DHL,40700,7,Delivered
74775,56242,ViettelPost,56700,2,Delivered
74776,402,ViettelPost,5900,-1,Late
74777,59122,GHN,26500,1,Delivered
74778,96052,ViettelPost,48200,1,Delivered
74779,90575,ViettelPost,61700,3,Delivered
74780,85488,ViettelPost,30600,1,Delivered
74781,52275,DHL,8500,7,Delivered
74782,71079,GHN,56800,8,Delivered
74783,41880,GHN,37300,2,Delivered
74784,58465,GHN,42000,9,Late
74785,99395,GHN,64300,1,Delivered
74786,24728,GHN,27900,8,Delivered
74787,43366,GHN,46700,1,Delivered
74788,3946,ViettelPost,12600,1,Late
74789,97932,J&T,52800,7,Delivered
74790,56124,GHN,49500,7,Late
74791,18563,ViettelPost,38000,3,Delivered
74792,24776,DHL,86000,2,Delivered
74793,38376,DHL,27500,7,Delivered
74794,17031,DHL,62700,-1,Delivered
74795,84834,GHN,57800,1,Delivered
74796,85994,DHL,21300,8,Delivered
74797,71997,GHN,80000,4,Delivered
74798,26114,ViettelPost,31100,7,Delivered
74799,60136,DHL,42800,-1,Delivered
74800,38093,J&T,71000,9,Delivered
74801,33669,ViettelPost,17900,4,Late
74802,14992,GHN,70500,1,Delivered
74803,11751,GHN,40500,5,Delivered
74804,85091,ViettelPost,57900,8,Delivered
74805,47454,ViettelPost,37600,2,Delivered
74806,32422,DHL,65200,5,Delivered
74807,306,ViettelPost,43700,8,Delivered
74808,73872,GHN,71700,3,Late
74809,31802,J&T,71400,8,Delivered
74810,14713,ViettelPost,44900,8,Delivered
74811,58539,GHN,51300,8,Delivered
74812,97917,DHL,24300,4,Delivered
74813,82552,ViettelPost,65000,7,Delivered
74814,5492,J&T,17300,1,Delivered
74815,64786,ViettelPost,35400,9,Delivered
74816,50157,GHN,1400,4,Late
74817,15140,ViettelPost,65300,7,Delivered
74818,25238,J&T,86200,1,Delivered
74819,20771,J&T,59500,5,Delivered
74820,53460,DHL,33200,9,Delivered
74821,99516,DHL,58300,2,Delivered
74822,71843,J&T,49600,7,Late
74823,82935,GHN,45900,8,Delivered
74824,74210,DHL,26700,9,Delivered
74825,98782,J&T,22100,4,Delivered
74826,81965,GHN,43400,7,Delivered
74827,6573,J&T,41400,7,Delivered
74828,63433,DHL,70300,3,Delivered
74829,15354,ViettelPost,78900,3,Delivered
74830,53938,ViettelPost,26100,2,Delivered
74831,20281,DHL,60400,8,Delivered
74832,91819,GHN,62100,6,Delivered
74833,62776,ViettelPost,39900,1,Delivered
74834,82276,J&T,63600,8,Delivered
74835,85644,J&T,58100,3,Late
74836,22084,J&T,75900,3,Delivered
74837,50229,DHL,59500,4,Delivered
74838,7715,ViettelPost,21700,9,Delivered
74839,80821,DHL,49200,6,Delivered
74840,88328,GHN,64600,5,Delivered
74841,89324,GHN,65400,2,Delivered
74842,2202,J&T,60700,1,Delivered
74843,36238,GHN,78200,2,Delivered
74844,94215,DHL,75700,4,Delivered
74845,61573,GHN,36500,7,Delivered
74846,5676,GHN,19200,2,Delivered
74847,3015,DHL,38300,2,Delivered
74848,79858,GHN,62100,9,Late
74849,86775,GHN,15900,2,Delivered
74850,99009,DHL,61500,8,Delivered
74851,93927,DHL,9800,1,Delivered
74852,47957,ViettelPost,42500,1,Delivered
74853,24922,GHN,44800,9,Delivered
74854,32627,ViettelPost,52800,9,Delivered
74855,94006,ViettelPost,60900,9,Delivered
74856,5184,GHN,69000,7,Delivered
74857,56445,ViettelPost,53500,3,Delivered
74858,49265,ViettelPost,40200,2,Delivered
74859,65554,DHL,96100,4,Late
74860,80369,J&T,32300,1,Delivered
74861,57325,GHN,60400,2,Delivered
74862,96461,J&T,10500,1,Delivered
74863,53175,J&T,53400,4,Delivered
74864,63438,GHN,85600,8,Delivered
74865,14667,J&T,18800,7,Delivered
74866,1426,J&T,34800,9,Delivered
74867,889,GHN,49500,3,Delivered
74868,82342,GHN,13700,6,Delivered
74869,44619,ViettelPost,70200,9,Delivered
74870,76496,ViettelPost,39400,3,Delivered
74871,36629,ViettelPost,9500,7,Late
74872,36352,ViettelPost,57800,5,Delivered
74873,79109,DHL,59200,5,Late
74874,27840,ViettelPost,56700,4,Delivered
74875,62151,ViettelPost,77900,4,Late
74876,6902,GHN,49900,9,Delivered
74877,11785,GHN,64100,7,Late
74878,20524,J&T,77500,6,Delivered
74879,15174,GHN,49300,5,Delivered
74880,86620,J&T,21400,8,Late
74881,29886,GHN,-7300,9,Late
74882,86830,J&T,55700,3,Delivered
74883,53648,ViettelPost,59200,6,Delivered
74884,18086,J&T,55600,9,Delivered
74885,58434,J&T,28900,2,Delivered
74886,48609,J&T,62900,3,Late
74887,34415,GHN,26500,1,Delivered
74888,35846,DHL,86700,7,Lost
74889,29262,DHL,33000,8,Late
74890,12439,J&T,56400,3,Delivered
74891,60118,ViettelPost,40600,8,Delivered
74892,8008,DHL,31900,6,Late
74893,50933,J&T,41500,7,Delivered
74894,94916,ViettelPost,91300,1,Late
74895,35628,J&T,33400,4,Delivered
74896,26534,GHN,72800,8,Delivered
74897,53412,ViettelPost,46300,1,Delivered
74898,15847,DHL,41600,2,Delivered
74899,27374,DHL,47200,5,Delivered
74900,79177,ViettelPost,34500,4,Delivered
74901,38864,DHL,39900,7,Delivered
74902,16115,DHL,69300,8,Delivered
74903,55396,ViettelPost,69600,2,Delivered
74904,50050,DHL,77300,4,Delivered
74905,25819,GHN,51300,9,Delivered
74906,15001,J&T,82000,6,Delivered
74907,49780,J&T,32400,5,Delivered
74908,81908,ViettelPost,80400,2,Delivered
74909,59652,DHL,38300,6,Late
74910,41998,ViettelPost,21600,7,Delivered
74911,78699,J&T,42100,5,Delivered
74912,46309,GHN,77800,1,Delivered
74913,70383,DHL,43300,3,Delivered
74914,82526,DHL,81700,7,Delivered
74915,14948,GHN,43900,1,Lost
74916,81372,ViettelPost,63700,8,Delivered
74917,4583,ViettelPost,13700,5,Delivered
74918,60085,J&T,46700,5,Delivered
74919,71876,DHL,47000,5,Delivered
74920,90670,DHL,56000,1,Delivered
74921,41024,J&T,71000,4,Delivered
74922,40884,DHL,49100,7,Delivered
74923,22315,GHN,50000,7,Late
74924,7626,J&T,32200,3,Delivered
74925,23777,DHL,73800,2,Delivered
74926,31797,DHL,61600,2,Late
74927,96753,J&T,64400,2,Delivered
74928,74005,GHN,40900,3,Delivered
74929,90921,DHL,46000,2,Delivered
74930,93693,DHL,24900,3,Delivered
74931,98330,GHN,75800,7,Delivered
74932,58545,DHL,51200,5,Delivered
74933,92267,DHL,67100,6,Delivered
74934,1588,GHN,57400,5,Delivered
74935,27884,GHN,33900,3,Delivered
74936,34852,ViettelPost,6900,1,Delivered
74937,65727,ViettelPost,42600,4,Delivered
74938,72254,GHN,31500,5,Delivered
74939,1920,GHN,49800,3,Delivered
74940,22551,J&T,65600,1,Delivered
74941,7548,GHN,34300,3,Delivered
74942,51430,GHN,40400,6,Late
74943,53991,ViettelPost,63700,4,Late
74944,26293,GHN,34300,5,Delivered
74945,78907,ViettelPost,26500,9,Delivered
74946,52879,GHN,64000,1,Delivered
74947,39037,ViettelPost,70300,9,Delivered
74948,61489,ViettelPost,54700,2,Delivered
74949,80560,J&T,68600,5,Delivered
74950,81306,DHL,78100,5,Delivered
74951,5909,J&T,54700,6,Delivered
74952,18354,J&T,14000,4,Delivered
74953,53484,GHN,65200,8,Delivered
74954,89499,J&T,34100,7,Delivered
74955,86960,ViettelPost,36100,4,Delivered
74956,70549,GHN,66800,2,Lost
74957,51019,GHN,63300,9,Late
74958,14208,GHN,44500,7,Delivered
74959,6821,DHL,52300,5,Delivered
74960,75284,GHN,66300,9,Delivered
74961,65124,ViettelPost,68200,1,Delivered
74962,70751,DHL,54100,5,Delivered
74963,16620,GHN,60700,6,Delivered
74964,24133,J&T,56700,4,Late
74965,19898,J&T,81300,7,Delivered
74966,77750,DHL,58000,8,Late
74967,70738,GHN,60400,1,Late
74968,9580,J&T,32900,9,Delivered
74969,18707,DHL,54000,5,Delivered
74970,36612,ViettelPost,37900,9,Delivered
74971,80142,J&T,64400,5,Delivered
74972,44038,J&T,52100,8,Delivered
74973,51649,DHL,73600,7,Delivered
74974,75472,J&T,8900,5,Delivered
74975,61857,GHN,26500,3,Delivered
74976,65557,DHL,43100,4,Delivered
74977,78607,ViettelPost,58800,1,Delivered
74978,18669,DHL,38100,5,Delivered
74979,15223,DHL,60400,8,Delivered
74980,58893,ViettelPost,31600,3,Delivered
74981,81616,DHL,37600,6,Late
74982,52210,ViettelPost,33300,8,Delivered
74983,20908,ViettelPost,69300,2,Delivered
74984,20998,ViettelPost,76200,1,Late
74985,67055,ViettelPost,17000,4,Delivered
74986,90939,J&T,43700,5,Delivered
74987,82691,GHN,51400,9,Delivered
74988,58262,GHN,58500,4,Delivered
74989,32911,DHL,55800,2,Delivered
74990,33393,J&T,51800,8,Delivered
74991,7622,DHL,24000,5,Late
74992,98129,DHL,56700,1,Delivered
74993,20934,DHL,34400,6,Delivered
74994,56174,GHN,78600,5,Delivered
74995,42261,J&T,74600,1,Delivered
74996,83996,ViettelPost,64100,9,Delivered
74997,92799,GHN,68900,2,Late
74998,26573,DHL,25600,2,Delivered
74999,63786,DHL,37100,1,Delivered
75000,29754,DHL,60300,6,Delivered
75001,45599,GHN,44200,6,Late
75002,21038,ViettelPost,33700,1,Delivered
75003,8402,ViettelPost,69000,2,Delivered
75004,88064,GHN,56100,8,Delivered
75005,18730,ViettelPost,67800,4,Late
75006,69135,DHL,59300,9,Delivered
75007,44922,DHL,46400,3,Delivered
75008,22234,DHL,20000,5,Delivered
75009,88823,ViettelPost,67600,1,Delivered
75010,99093,DHL,56200,9,Late
75011,18547,ViettelPost,32100,2,Delivered
75012,43239,GHN,82500,7,Delivered
75013,67543,J&T,19900,-1,Delivered
75014,93063,J&T,81000,3,Delivered
75015,36417,J&T,72800,3,Delivered
75016,13946,GHN,52100,1,Delivered
75017,19880,J&T,45900,1,Delivered
75018,91234,ViettelPost,93300,7,Delivered
75019,11477,ViettelPost,68500,4,Delivered
75020,91196,DHL,48200,7,Delivered
75021,49779,DHL,51300,3,Delivered
75022,46953,GHN,61900,5,Delivered
75023,7130,DHL,49600,9,Delivered
75024,58676,GHN,85200,8,Delivered
75025,18079,GHN,33400,9,Delivered
75026,52800,DHL,36400,1,Delivered
75027,71538,J&T,70700,7,Delivered
75028,7384,ViettelPost,4800,5,Delivered
75029,6005,GHN,95800,8,Delivered
75030,38268,J&T,52600,1,Delivered
75031,74599,ViettelPost,52700,5,Delivered
75032,97575,J&T,29000,4,Late
75033,57124,GHN,76300,7,Late
75034,51288,ViettelPost,55900,1,Delivered
75035,8517,GHN,53000,1,Delivered
75036,84028,ViettelPost,59200,8,Delivered
75037,72161,J&T,87700,7,Delivered
75038,82523,DHL,38200,7,Delivered
75039,34950,ViettelPost,57600,3,Delivered
75040,57935,ViettelPost,71400,8,Late
75041,94757,J&T,27200,4,Delivered
75042,70111,ViettelPost,57400,1,Delivered
75043,51764,GHN,58200,1,Delivered
75044,63588,GHN,46400,9,Delivered
75045,39786,DHL,82600,2,Delivered
75046,70497,DHL,10400,6,Delivered
75047,79410,DHL,60600,9,Late
75048,52151,ViettelPost,63800,6,Delivered
75049,82949,DHL,62700,1,Delivered
75050,49937,J&T,64800,3,Delivered
75051,82757,ViettelPost,75000,5,Delivered
75052,74286,J&T,64100,2,Delivered
75053,9369,J&T,34300,7,Delivered
75054,16686,J&T,55000,1,Delivered
75055,15616,GHN,19500,4,Delivered
75056,8963,J&T,69900,3,Late
75057,57868,J&T,24000,9,Delivered
75058,44596,J&T,63100,9,Delivered
75059,51550,DHL,46000,9,Delivered
75060,15874,DHL,56900,2,Delivered
75061,7206,J&T,31800,6,Delivered
75062,73116,J&T,35000,9,Late
75063,52101,J&T,46900,4,Late
75064,5436,J&T,44200,7,Late
75065,65015,ViettelPost,15000,8,Delivered
75066,37504,GHN,46100,5,Delivered
75067,29469,J&T,15700,5,Delivered
75068,58014,ViettelPost,62300,5,Delivered
75069,41860,ViettelPost,50100,7,Delivered
75070,48444,DHL,48900,9,Delivered
75071,76511,J&T,44300,9,Delivered
75072,80726,GHN,19300,5,Delivered
75073,19202,GHN,30600,4,Late
75074,69367,GHN,21900,4,Delivered
75075,13840,ViettelPost,37900,8,Delivered
75076,57044,J&T,95400,2,Delivered
75077,33170,J&T,49100,7,Delivered
75078,1097,DHL,40000,5,Delivered
75079,38654,J&T,55000,8,Late
75080,89188,ViettelPost,48700,1,Delivered
75081,30334,ViettelPost,45700,5,Lost
75082,17873,ViettelPost,17600,4,Delivered
75083,95368,DHL,38500,6,Delivered
75084,27303,ViettelPost,52700,7,Delivered
75085,24382,ViettelPost,49500,5,Delivered
75086,50679,ViettelPost,76500,3,Delivered
75087,19568,DHL,19600,2,Delivered
75088,29879,DHL,52300,2,Delivered
75089,51020,J&T,47900,5,Delivered
75090,37970,ViettelPost,36600,1,Delivered
75091,26004,J&T,69700,5,Delivered
75092,14551,DHL,34400,7,Delivered
75093,81138,GHN,101300,4,Delivered
75094,9940,ViettelPost,40200,2,Delivered
75095,91041,GHN,46500,6,Delivered
75096,87600,DHL,66400,1,Lost
75097,72633,DHL,34200,-1,Delivered
75098,51805,DHL,45700,8,Delivered
75099,11586,GHN,30600,3,Delivered
75100,62982,GHN,32600,3,Delivered
75101,52213,DHL,33500,6,Delivered
75102,86431,ViettelPost,22600,3,Delivered
75103,83212,GHN,48200,6,Delivered
75104,64931,ViettelPost,81800,8,Delivered
75105,45484,GHN,56500,7,Delivered
75106,79431,ViettelPost,63500,3,Delivered
75107,27966,ViettelPost,9900,6,Delivered
75108,13919,GHN,52500,5,Delivered
75109,90785,DHL,70900,6,Delivered
75110,42906,ViettelPost,61900,7,Delivered
75111,99070,GHN,74300,6,Delivered
75112,90488,J&T,35600,8,Delivered
75113,7051,J&T,54400,5,Delivered
75114,93309,J&T,59700,3,Delivered
75115,49758,ViettelPost,84600,3,Delivered
75116,33901,GHN,27500,8,Delivered
75117,56973,ViettelPost,60500,2,Delivered
75118,7603,J&T,88300,7,Delivered
75119,63308,DHL,55800,3,Delivered
75120,25738,DHL,75900,3,Delivered
75121,7649,GHN,33500,1,Delivered
75122,86629,J&T,44300,3,Delivered
75123,49156,J&T,63100,6,Late
75124,20328,J&T,70300,5,Late
75125,35945,ViettelPost,54000,8,Delivered
75126,13789,J&T,42400,1,Delivered
75127,51255,DHL,46000,3,Delivered
75128,17118,GHN,53200,8,Delivered
75129,4226,ViettelPost,54700,5,Delivered
75130,4600,DHL,52000,4,Delivered
75131,2436,ViettelPost,55000,2,Late
75132,38574,DHL,44500,8,Delivered
75133,83909,ViettelPost,48200,9,Delivered
75134,35628,DHL,66000,3,Late
75135,54131,GHN,48400,5,Delivered
75136,21723,ViettelPost,11100,1,Late
75137,68360,ViettelPost,39000,3,Delivered
75138,42067,J&T,57500,8,Delivered
75139,7859,J&T,7100,7,Delivered
75140,38557,DHL,68500,8,Delivered
75141,90841,J&T,41200,7,Delivered
75142,88809,DHL,29800,8,Delivered
75143,60249,ViettelPost,40500,6,Delivered
75144,5233,GHN,84100,6,Delivered
75145,18942,J&T,32500,8,Delivered
75146,94254,J&T,58100,6,Delivered
75147,26050,ViettelPost,75100,8,Delivered
75148,47262,ViettelPost,41400,4,Delivered
75149,34773,GHN,58600,3,Delivered
75150,94128,DHL,80000,5,Late
75151,72652,DHL,61100,2,Delivered
75152,44467,GHN,36400,2,Delivered
