order_id,customer_id,order_date,origin,destination,order_value
95545,11257,03/23/2024,DN,DN,1155000
95546,4810,04/18/2024,HCM,CT,1458000
95547,5161,08/01/2024,CT,DN,3704000
95548,8951,12/18/2024,HCM,HCM,5876000
95549,15359,10/03/2024,HN,CT,5157000
95550,2677,07/06/2024,DN,HCM,7115000
95551,16865,10/08/2024,CT,HN,4780000
95552,17854,04/29/2024,HN,DN,7744000
95553,11383,12/28/2024,DN,CT,5616000
95554,8553,06/26/2024,HN,CT,5946000
95555,16510,05/13/2024,HN,HCM,7406000
95556,7492,01/10/2024,HN,CT,5070000
95557,19161,01/16/2024,DN,DN,4922000
95558,13344,06/09/2024,DN,CT,8460000
95559,4571,10/25/2024,DN,DN,4825000
95560,3263,12/20/2024,CT,DN,5964000
95561,2504,08/02/2024,HN,DN,5631000
95562,14541,12/11/2024,HCM,CT,7924000
95563,16864,07/30/2024,HN,HN,8825000
95564,16181,03/04/2024,DN,HN,4894000
95565,15645,04/16/2024,HN,HN,3929000
95566,14716,02/19/2024,DN,DN,4673000
95567,7758,10/25/2024,CT,HN,5624000
95568,19443,09/01/2024,HN,DN,6307000
95569,13489,03/11/2024,HN,DN,5014000
95570,8696,01/28/2024,DN,HN,6360000
95571,14590,07/06/2024,DN,CT,6296000
95572,13947,07/22/2024,HCM,CT,6785000
95573,10660,02/06/2024,CT,HN,6536000
95574,1780,10/05/2024,DN,HCM,4998000
95575,639,11/04/2024,HCM,CT,5929000
95576,2331,11/20/2024,HCM,HCM,5576000
95577,441,01/14/2024,DN,HCM,7049000
95578,18076,10/17/2024,CT,HCM,2461000
95579,12398,11/28/2024,HN,HCM,2803000
95580,1836,11/19/2024,HCM,HCM,3451000
95581,17403,03/18/2024,HN,HN,5783000
95582,1112,02/16/2024,HN,HN,2089000
95583,5019,08/19/2024,DN,CT,3913000
95584,11905,04/26/2024,HN,CT,6553000
95585,4618,03/03/2024,CT,HCM,5681000
95586,3627,06/08/2024,DN,HN,2609000
95587,14405,08/04/2024,DN,DN,8113000
95588,6537,01/26/2024,CT,HCM,5413000
95589,5955,01/19/2024,HN,HCM,2781000
95590,514,10/19/2024,CT,HN,4079000
95591,15228,01/12/2024,CT,DN,6355000
95592,19511,02/05/2024,CT,HN,8197000
95593,15086,03/26/2024,DN,CT,5761000
95594,14533,02/07/2024,CT,DN,3101000
95595,18370,07/17/2024,DN,CT,8874000
95596,1175,12/05/2024,HN,HCM,5295000
95597,17119,05/08/2024,CT,HCM,6228000
95598,10492,01/15/2024,CT,HCM,4286000
95599,6642,07/31/2024,HCM,CT,1669000
95600,5851,01/03/2024,HN,DN,4980000
95601,11205,12/24/2024,HN,CT,6283000
95602,19188,06/27/2024,DN,CT,8835000
95603,14349,01/26/2024,HCM,HN,3850000
95604,13438,01/11/2024,CT,HCM,4772000
95605,13192,08/13/2024,CT,HN,3723000
95606,15982,11/12/2024,HN,HCM,4609000
95607,4248,02/10/2024,HCM,CT,4804000
95608,18213,11/18/2024,HN,HN,5379000
95609,8868,12/15/2024,DN,HN,5799000
95610,5135,03/07/2024,HN,CT,6593000
95611,17723,04/16/2024,CT,HCM,9430000
95612,9989,12/11/2024,CT,HN,2776000
95613,17884,01/18/2024,HN,CT,3317000
95614,14863,09/26/2024,HCM,CT,5688000
95615,18834,03/19/2024,HCM,HCM,4275000
95616,2693,04/28/2024,HCM,CT,
95617,16469,08/01/2024,DN,CT,5819000
95618,3694,02/22/2024,HCM,HN,3737000
95619,18647,11/20/2024,HCM,HCM,3667000
95620,17600,08/11/2024,DN,HCM,4601000
95621,18076,08/09/2024,HN,HN,4953000
95622,13532,05/14/2024,CT,DN,4930000
95623,4435,07/18/2024,DN,DN,1194000
95624,10253,04/05/2024,HCM,DN,2170000
95625,12781,09/14/2024,HN,DN,2934000
95626,4653,12/30/2024,HN,DN,3618000
95627,2850,04/27/2024,HCM,DN,4647000
95628,7919,08/31/2024,DN,HCM,5526000
95629,15905,02/11/2024,HN,CT,6950000
95630,13423,12/20/2024,DN,HN,
95631,7056,08/28/2024,CT,HN,7501000
95632,11709,07/30/2024,HCM,HCM,5007000
95633,2395,12/12/2024,HN,HN,6058000
95634,15675,03/07/2024,HCM,CT,6963000
95635,3476,11/15/2024,HCM,HN,7445000
95636,4214,01/20/2024,DN,HN,7282000
95637,10495,08/30/2024,CT,HN,5625000
95638,4142,08/08/2024,HN,DN,
95639,18933,01/27/2024,HN,HCM,2814000
95640,9090,09/12/2024,CT,DN,6035000
95641,12999,11/16/2024,DN,HCM,5242000
95642,7530,06/07/2024,DN,CT,927000
95643,3274,09/15/2024,CT,CT,7506000
95644,17409,08/16/2024,HCM,HCM,7389000
95645,592,05/24/2024,HCM,HCM,7258000
95646,4797,12/07/2024,HN,DN,3467000
95647,5530,06/18/2024,HCM,HN,5504000
95648,13310,06/17/2024,DN,CT,5002000
95649,15439,10/25/2024,CT,CT,
95650,18409,02/28/2024,DN,CT,7142000
95651,3199,08/10/2024,HN,DN,7042000
95652,16140,01/12/2024,HN,DN,
95653,10367,11/20/2024,DN,HCM,1340000
95654,2762,10/05/2024,HCM,CT,7758000
95655,9592,08/03/2024,HCM,HN,2203000
95656,16405,01/09/2024,HN,DN,4822000
95657,19511,11/03/2024,HN,CT,3752000
95658,17296,05/14/2024,CT,DN,4765000
95659,4013,04/25/2024,HCM,CT,5070000
95660,9511,03/04/2024,HCM,CT,6809000
95661,8873,07/31/2024,HCM,HN,4527000
95662,6422,01/01/2024,DN,CT,5252000
95663,12241,08/18/2024,CT,HCM,3684000
95664,8849,05/09/2024,CT,DN,3902000
95665,3173,03/28/2024,CT,HN,3136000
95666,2854,11/15/2024,CT,CT,6591000
95667,1446,02/18/2024,HN,CT,5140000
95668,17514,04/12/2024,HCM,HCM,4855000
95669,18243,09/15/2024,DN,HN,3480000
95670,17993,05/28/2024,HN,DN,4295000
95671,11585,11/03/2024,HN,CT,7891000
95672,19384,12/20/2024,DN,DN,6320000
95673,17811,11/06/2024,HCM,CT,4144000
95674,8206,05/27/2024,HCM,HCM,7260000
95675,4210,05/05/2024,DN,DN,4680000
95676,11494,10/20/2024,HCM,HCM,2682000
95677,5575,07/19/2024,HN,DN,7381000
95678,11942,10/30/2024,HCM,DN,6151000
95679,10795,05/22/2024,DN,CT,3644000
95680,17150,07/02/2024,DN,HCM,6066000
95681,8586,04/04/2024,HCM,DN,7000000
95682,19801,12/26/2024,DN,HN,7335000
95683,3606,09/21/2024,HCM,HCM,4588000
95684,13888,05/20/2024,CT,HN,2604000
95685,2554,06/08/2024,HN,HCM,
95686,1581,01/20/2024,HCM,CT,8037000
95687,4582,12/04/2024,HN,HN,3418000
95688,18122,06/03/2024,HCM,CT,9198000
95689,12562,04/28/2024,HCM,CT,5997000
95690,18943,07/06/2024,DN,HCM,1873000
95691,5189,11/26/2024,HCM,DN,5354000
95692,16395,09/27/2024,CT,HCM,9480000
95693,7579,01/08/2024,HCM,CT,6448000
95694,16245,02/29/2024,HN,DN,6225000
95695,4891,11/24/2024,HCM,DN,3889000
95696,4540,08/18/2024,CT,CT,4421000
95697,2468,06/13/2024,CT,HN,5182000
95698,4025,08/30/2024,DN,HCM,5020000
95699,13935,05/27/2024,DN,HCM,3731000
95700,5532,06/28/2024,HCM,HN,3205000
95701,9735,04/28/2024,CT,CT,5446000
95702,4192,01/19/2024,HCM,DN,4316000
95703,15763,05/17/2024,HCM,HN,4357000
95704,6671,05/29/2024,HCM,HCM,6236000
95705,6487,06/24/2024,CT,HN,6172000
95706,18008,01/25/2024,DN,CT,1996000
95707,19758,10/06/2024,DN,DN,5171000
95708,3184,06/02/2024,DN,CT,4466000
95709,16438,09/05/2024,DN,CT,4772000
95710,2741,04/04/2024,CT,HN,3568000
95711,9784,10/17/2024,DN,HN,7169000
95712,9450,07/10/2024,DN,CT,4976000
95713,3832,05/14/2024,DN,CT,6095000
95714,13743,08/06/2024,DN,HN,5333000
95715,12548,02/23/2024,CT,DN,4058000
95716,4275,01/05/2024,HN,CT,4565000
95717,10471,11/28/2024,HCM,CT,6068000
95718,10011,09/16/2024,DN,HCM,4574000
95719,19183,08/08/2024,DN,HN,4499000
95720,14224,01/11/2024,DN,DN,4133000
95721,15968,06/05/2024,DN,HCM,2244000
95722,4665,02/18/2024,HN,HCM,3460000
95723,4549,10/25/2024,DN,DN,4277000
95724,12347,12/19/2024,HN,CT,10328000
95725,11561,05/25/2024,CT,HCM,4140000
95726,1185,11/08/2024,DN,DN,5433000
95727,19863,03/30/2024,HN,HN,4283000
95728,14693,06/25/2024,DN,DN,7024000
95729,3967,09/30/2024,HN,CT,6284000
95730,9504,12/30/2024,DN,HN,2508000
95731,9780,06/11/2024,DN,DN,4570000
95732,15566,11/13/2024,HCM,HCM,4436000
95733,3105,12/18/2024,DN,DN,7982000
95734,16363,03/22/2024,DN,HN,5399000
95735,11427,02/14/2024,CT,HCM,4767000
95736,12521,01/29/2024,DN,CT,6735000
95737,8303,03/05/2024,HN,HN,5138000
95738,10726,04/23/2024,DN,HCM,5001000
95739,16186,01/17/2024,CT,HN,6386000
95740,726,11/15/2024,HCM,HN,3541000
95741,8695,12/09/2024,DN,HCM,6201000
95742,19432,02/06/2024,HCM,HCM,5362000
95743,6025,11/07/2024,HN,HCM,6742000
95744,2021,12/06/2024,HN,CT,7885000
95745,16254,11/08/2024,DN,DN,4575000
95746,659,08/29/2024,CT,DN,4239000
95747,16060,12/01/2024,DN,CT,4098000
95748,7603,12/24/2024,DN,HN,3595000
95749,13641,07/08/2024,HCM,DN,4433000
95750,3205,09/14/2024,DN,DN,4608000
95751,18311,04/26/2024,HCM,HN,4611000
95752,11086,10/15/2024,DN,CT,3961000
95753,19615,08/28/2024,HCM,DN,7041000
95754,11816,01/31/2024,DN,HN,8962000
95755,3057,04/21/2024,HCM,HN,4432000
95756,19583,04/22/2024,HCM,DN,1910000
95757,6843,05/19/2024,CT,HCM,5617000
95758,16774,04/07/2024,CT,DN,6248000
95759,2856,11/17/2024,CT,HN,5039000
95760,19627,08/03/2024,HCM,HCM,6241000
95761,3018,02/02/2024,HN,CT,5609000
95762,11761,01/12/2024,DN,CT,7658000
95763,13658,04/10/2024,CT,HN,5480000
95764,2820,08/19/2024,HN,HCM,4801000
95765,1139,06/20/2024,HN,DN,7210000
95766,18181,05/12/2024,HCM,HN,6107000
95767,381,07/12/2024,DN,DN,4676000
95768,15198,06/21/2024,HCM,HN,2347000
95769,18286,02/22/2024,DN,HCM,4378000
95770,18339,10/10/2024,CT,HCM,6616000
95771,6277,10/03/2024,HCM,HN,6770000
95772,7941,09/26/2024,HN,HN,4371000
95773,9416,05/08/2024,HCM,CT,5979000
95774,5366,01/22/2024,DN,DN,2448000
95775,6627,09/16/2024,HN,CT,2968000
95776,3639,09/05/2024,HN,CT,5120000
95777,2241,05/15/2024,CT,DN,2597000
95778,12807,05/23/2024,HCM,HCM,5134000
95779,16974,10/26/2024,DN,CT,6614000
95780,7084,12/30/2024,CT,HN,3174000
95781,9842,06/25/2024,HCM,DN,4535000
95782,2746,04/19/2024,CT,HCM,4257000
95783,9543,05/19/2024,HCM,HCM,4746000
95784,5898,07/10/2024,DN,HCM,4954000
95785,16695,04/03/2024,HN,HCM,5770000
95786,11690,06/20/2024,DN,DN,7720000
95787,7622,08/07/2024,HCM,HCM,3923000
95788,10692,06/02/2024,DN,CT,7797000
95789,14280,02/29/2024,HCM,HN,6220000
95790,17933,11/28/2024,HN,DN,6463000
95791,17544,12/12/2024,HCM,HN,3856000
95792,14588,06/07/2024,DN,HN,6832000
95793,14173,03/12/2024,DN,HN,9371000
95794,9819,08/08/2024,HN,CT,3620000
95795,10377,04/03/2024,HCM,CT,606000
95796,10877,03/15/2024,CT,DN,3159000
95797,3516,02/06/2024,CT,HCM,1918000
95798,1739,11/13/2024,HCM,HCM,5140000
95799,8409,08/04/2024,HCM,HCM,3370000
95800,12231,05/10/2024,CT,HCM,7271000
95801,19350,12/27/2024,DN,HCM,3957000
95802,15081,02/18/2024,HCM,HCM,7466000
95803,9192,07/10/2024,HCM,HN,6486000
95804,10737,08/16/2024,HCM,DN,5821000
95805,17810,03/30/2024,HN,HN,3602000
95806,4681,08/03/2024,HCM,CT,6502000
95807,1878,01/17/2024,HN,HN,-1168000
95808,14453,06/11/2024,CT,CT,5067000
95809,15991,09/28/2024,HCM,CT,3726000
95810,14831,11/20/2024,DN,CT,3083000
95811,2544,08/27/2024,CT,HCM,8295000
95812,9652,04/01/2024,HN,HCM,3850000
95813,14143,11/18/2024,HN,HCM,8175000
95814,14350,10/08/2024,HCM,CT,3592000
95815,2380,02/28/2024,HN,CT,4608000
95816,2280,09/23/2024,DN,HCM,5363000
95817,19985,04/20/2024,CT,HCM,4905000
95818,17715,01/04/2024,HN,CT,9205000
95819,440,10/09/2024,HCM,CT,2895000
95820,3917,03/01/2024,DN,HCM,5883000
95821,2673,07/13/2024,DN,CT,8558000
95822,18468,07/26/2024,HN,DN,5747000
95823,19474,08/20/2024,DN,DN,2479000
95824,1758,12/23/2024,HCM,HCM,5216000
95825,10807,08/08/2024,HN,HCM,4761000
95826,14972,06/01/2024,CT,CT,3041000
95827,19882,06/26/2024,HCM,HN,4845000
95828,8192,02/10/2024,CT,DN,2441000
95829,9701,07/07/2024,DN,HN,10440000
95830,13121,03/09/2024,CT,CT,3611000
95831,2940,11/01/2024,DN,HN,5549000
95832,12037,12/28/2024,DN,DN,2875000
95833,17302,09/16/2024,HN,HCM,3309000
95834,11744,02/05/2024,CT,HCM,3861000
95835,8357,02/08/2024,DN,CT,5668000
95836,2209,10/06/2024,CT,DN,3940000
95837,7271,01/29/2024,CT,HCM,3886000
95838,14346,05/27/2024,HN,HN,6449000
95839,6847,07/31/2024,CT,HCM,5668000
95840,7729,08/27/2024,DN,HCM,5328000
95841,14492,03/14/2024,DN,HCM,6056000
95842,8329,03/31/2024,HCM,DN,3832000
95843,5097,05/18/2024,HCM,CT,8096000
95844,19403,09/18/2024,CT,CT,4176000
95845,8877,02/08/2024,HN,CT,4733000
95846,18843,02/03/2024,CT,HCM,5121000
95847,19360,05/18/2024,DN,CT,6324000
95848,11925,05/30/2024,HN,HCM,3316000
95849,11596,11/20/2024,DN,HN,3251000
95850,17415,08/12/2024,HN,HN,10870000
95851,10819,01/06/2024,CT,HN,4356000
95852,14412,07/15/2024,HCM,CT,2598000
95853,17750,12/08/2024,HN,HCM,5100000
95854,19392,02/08/2024,HN,HN,3989000
95855,1052,06/25/2024,DN,DN,5269000
95856,12276,03/20/2024,HN,DN,4345000
95857,8762,01/16/2024,CT,CT,2256000
95858,773,08/14/2024,CT,HN,6050000
95859,6750,01/26/2024,HCM,CT,6647000
95860,17591,10/31/2024,CT,HCM,5443000
95861,8672,12/04/2024,HN,HN,2407000
95862,828,12/30/2024,CT,CT,4296000
95863,17364,04/26/2024,CT,CT,4464000
95864,6009,06/08/2024,HN,DN,-346000
95865,1897,01/13/2024,HN,HCM,2720000
95866,4602,03/05/2024,HN,HCM,5081000
95867,18567,02/29/2024,DN,HCM,1964000
95868,3802,02/29/2024,HN,DN,4358000
95869,7903,11/07/2024,HN,HN,6012000
95870,9836,01/15/2024,DN,CT,2976000
95871,11790,01/10/2024,CT,HCM,2795000
95872,6895,12/26/2024,CT,DN,
95873,4451,08/29/2024,CT,DN,4205000
95874,18723,12/16/2024,HCM,DN,7552000
95875,2239,08/12/2024,HCM,HN,4154000
95876,18963,07/16/2024,DN,HCM,1579000
95877,10555,03/31/2024,DN,HN,6681000
95878,8018,12/28/2024,HN,CT,5107000
95879,11584,11/11/2024,CT,HN,6824000
95880,6656,02/28/2024,HCM,DN,5354000
95881,14550,02/05/2024,HN,HN,3533000
95882,5388,10/16/2024,CT,CT,8589000
95883,9106,10/07/2024,HCM,HN,4967000
95884,12696,04/27/2024,HN,HN,1209000
95885,231,12/17/2024,HN,HCM,4683000
95886,11396,08/18/2024,CT,CT,4172000
95887,12797,01/24/2024,HN,DN,5952000
95888,15876,03/30/2024,DN,HN,5380000
95889,17173,12/22/2024,HN,HN,5403000
95890,13502,08/03/2024,HCM,CT,8350000
95891,12287,05/28/2024,DN,HCM,7153000
95892,5440,09/28/2024,CT,HCM,4840000
95893,17051,09/12/2024,HN,DN,800000
95894,123,01/05/2024,CT,CT,3623000
95895,4544,01/19/2024,CT,CT,7127000
95896,3620,10/25/2024,DN,HN,4941000
95897,14939,06/20/2024,HN,CT,1756000
95898,15836,10/30/2024,HN,HCM,
95899,62,06/11/2024,HN,DN,5632000
95900,2479,02/26/2024,CT,CT,6724000
95901,6370,11/25/2024,DN,HCM,2351000
95902,8064,04/21/2024,DN,CT,7106000
95903,16602,05/10/2024,DN,DN,5597000
95904,3501,07/27/2024,HN,HCM,5419000
95905,16463,11/24/2024,HN,DN,4119000
95906,536,05/05/2024,HCM,HN,3359000
95907,9927,02/22/2024,HN,CT,5123000
95908,1520,02/13/2024,DN,HCM,4029000
95909,15428,01/11/2024,HN,DN,3725000
95910,13796,03/01/2024,HN,CT,11016000
95911,14632,12/03/2024,CT,HN,7198000
95912,192,02/21/2024,CT,HCM,1854000
95913,3755,06/30/2024,CT,HCM,4532000
95914,5310,09/15/2024,HCM,CT,5014000
95915,8186,10/24/2024,DN,CT,6235000
95916,4046,12/24/2024,CT,CT,8343000
95917,10683,06/11/2024,CT,CT,-63000
95918,19504,05/24/2024,HN,HCM,2388000
95919,12590,12/19/2024,CT,HN,6771000
95920,13076,07/18/2024,HCM,HN,6029000
95921,14314,08/01/2024,HN,DN,5401000
95922,6198,04/11/2024,HCM,DN,7881000
95923,9434,03/07/2024,CT,CT,4159000
95924,14472,04/12/2024,HCM,CT,5066000
95925,16870,07/18/2024,HN,DN,4853000
95926,6164,12/23/2024,HN,DN,5043000
95927,10192,12/19/2024,HCM,CT,6688000
95928,5185,03/20/2024,CT,HCM,7158000
95929,1443,07/25/2024,HN,CT,4286000
95930,7816,07/23/2024,HN,CT,7842000
95931,19080,11/10/2024,HCM,HCM,6739000
95932,18370,08/13/2024,DN,HCM,2610000
95933,4112,09/14/2024,HCM,HCM,3230000
95934,18891,11/18/2024,HN,DN,5329000
95935,2033,09/27/2024,CT,CT,10769000
95936,12608,06/15/2024,HCM,CT,6198000
95937,7118,02/25/2024,CT,CT,6446000
95938,10661,07/24/2024,HN,DN,1789000
95939,1148,11/20/2024,DN,HN,5187000
95940,18977,07/28/2024,DN,CT,6739000
95941,6664,03/12/2024,HN,DN,5445000
95942,12267,03/05/2024,HCM,HN,5277000
95943,3876,01/12/2024,HCM,DN,5636000
95944,15030,03/16/2024,HCM,HN,6596000
95945,6503,04/01/2024,HCM,HN,4523000
95946,18133,08/04/2024,HN,HCM,3283000
95947,5969,10/21/2024,CT,DN,3946000
95948,19575,04/12/2024,DN,HN,4793000
95949,8629,09/19/2024,CT,HN,2790000
95950,13074,03/31/2024,CT,CT,9146000
95951,1513,02/24/2024,HCM,DN,4617000
95952,12395,08/24/2024,HN,DN,4758000
95953,9956,08/29/2024,DN,HCM,2795000
95954,3108,09/23/2024,DN,DN,7926000
95955,16887,12/27/2024,HN,HN,5913000
95956,13340,01/07/2024,HCM,CT,2903000
95957,16708,08/07/2024,CT,HN,7034000
95958,15491,08/15/2024,CT,HN,3646000
95959,18337,10/18/2024,HCM,HCM,5401000
95960,4665,03/11/2024,HN,HN,3199000
95961,18755,10/17/2024,HCM,CT,2286000
95962,18888,05/07/2024,CT,DN,3858000
95963,18967,12/11/2024,DN,HCM,6138000
95964,16802,11/30/2024,HCM,HN,6034000
95965,13049,06/03/2024,DN,HN,5446000
95966,14628,05/17/2024,DN,HN,7003000
95967,537,12/23/2024,HCM,CT,3317000
95968,10318,06/11/2024,HCM,HN,4191000
95969,1015,07/24/2024,DN,HN,5832000
95970,4337,04/19/2024,HCM,HN,3538000
95971,16667,05/05/2024,HN,HN,5259000
95972,7689,03/05/2024,CT,DN,3924000
95973,7283,08/30/2024,HCM,CT,5873000
95974,2095,06/13/2024,DN,DN,1937000
95975,6994,05/09/2024,CT,DN,1206000
95976,12977,04/10/2024,HCM,HN,2511000
95977,9870,12/18/2024,HN,HN,6650000
95978,13078,09/06/2024,HN,CT,4880000
95979,8891,04/02/2024,CT,HN,5883000
95980,9669,03/23/2024,HN,HN,5290000
95981,14366,11/16/2024,HN,CT,6619000
95982,19457,06/19/2024,HN,HN,4937000
95983,4295,05/25/2024,HCM,DN,4707000
95984,14599,03/20/2024,HN,HN,1384000
95985,6509,04/19/2024,DN,CT,256000
95986,10245,11/27/2024,HCM,CT,3460000
95987,8028,05/01/2024,HCM,DN,7021000
95988,6167,02/08/2024,HN,DN,6075000
95989,5768,09/26/2024,HN,HN,7229000
95990,169,09/01/2024,HCM,HCM,5688000
95991,944,11/24/2024,HN,HCM,3694000
95992,6982,05/02/2024,CT,DN,9800000
95993,2507,05/31/2024,DN,DN,6437000
95994,3405,12/30/2024,CT,HCM,7514000
95995,15554,10/31/2024,HCM,CT,2180000
95996,4017,02/29/2024,DN,CT,6006000
95997,1410,10/07/2024,DN,CT,6168000
95998,8915,05/24/2024,HN,HCM,3554000
95999,18337,01/23/2024,DN,HCM,5348000
96000,4471,02/22/2024,HCM,HN,4479000
96001,9497,12/19/2024,HN,HCM,3268000
96002,11120,02/07/2024,HCM,HN,9972000
96003,5094,11/17/2024,DN,HN,5210000
96004,12904,09/18/2024,DN,DN,3917000
96005,14162,06/20/2024,HN,DN,3616000
96006,5661,05/02/2024,DN,HCM,7547000
96007,10789,11/23/2024,CT,DN,4580000
96008,16621,05/11/2024,HN,CT,2680000
96009,8559,12/14/2024,DN,DN,5383000
96010,10989,12/23/2024,CT,HCM,4425000
96011,2647,12/04/2024,DN,HCM,3443000
96012,17411,07/10/2024,HCM,HCM,7173000
96013,15535,06/24/2024,DN,DN,4052000
96014,2834,04/10/2024,DN,CT,3118000
96015,10553,01/03/2024,DN,CT,5446000
96016,6729,02/01/2024,HN,DN,4928000
96017,11824,01/27/2024,HN,HN,6869000
96018,2068,06/20/2024,CT,HN,2008000
96019,17368,04/14/2024,DN,CT,5669000
96020,2257,07/04/2024,HN,HCM,9003000
96021,11148,03/03/2024,HN,HCM,6044000
96022,18374,04/16/2024,DN,HN,7095000
96023,7774,01/26/2024,CT,HCM,6788000
96024,2118,12/28/2024,HCM,DN,5389000
96025,10286,04/23/2024,HCM,DN,6738000
96026,5767,11/05/2024,DN,DN,4716000
96027,13338,10/25/2024,HN,CT,
96028,15555,11/06/2024,HCM,HCM,3452000
96029,13113,10/23/2024,CT,DN,7541000
96030,6937,01/26/2024,DN,CT,3585000
96031,2243,03/06/2024,DN,HCM,4999000
96032,16964,12/18/2024,HCM,CT,4246000
96033,10157,01/15/2024,HN,HCM,4616000
96034,10358,11/16/2024,DN,DN,5248000
96035,10038,06/26/2024,HCM,HCM,6276000
96036,5319,10/01/2024,CT,HN,12078000
96037,7211,05/21/2024,HN,CT,5080000
96038,11735,07/07/2024,DN,HCM,4309000
96039,13996,12/26/2024,DN,DN,7054000
96040,2570,07/09/2024,CT,HCM,4418000
96041,19347,06/30/2024,DN,HN,8569000
96042,8225,07/18/2024,HN,HN,4224000
96043,6462,09/10/2024,HN,CT,3751000
96044,1141,05/22/2024,DN,DN,5120000
96045,15438,06/26/2024,HCM,CT,
96046,12167,08/29/2024,HCM,HCM,5068000
96047,11110,05/13/2024,DN,CT,6554000
96048,4470,01/27/2024,HCM,DN,5833000
96049,13003,06/03/2024,HCM,HCM,3327000
96050,593,12/12/2024,HN,CT,4342000
96051,2211,07/07/2024,DN,HN,5474000
96052,5414,02/07/2024,HN,DN,7300000
96053,5306,05/06/2024,HCM,HCM,3732000
96054,8368,06/24/2024,HCM,HCM,4184000
96055,14183,12/28/2024,DN,HN,7241000
96056,3931,05/01/2024,HCM,CT,5275000
96057,10939,08/06/2024,HCM,HCM,
96058,7219,07/03/2024,HCM,CT,6021000
96059,10177,02/14/2024,HCM,HN,
96060,17218,04/01/2024,HCM,HN,6824000
96061,9333,04/28/2024,HCM,CT,9532000
96062,18289,09/21/2024,DN,HN,4901000
96063,335,08/07/2024,DN,HN,6591000
96064,14331,10/13/2024,HCM,DN,6519000
96065,14657,11/11/2024,CT,CT,4105000
96066,15302,05/11/2024,DN,DN,
96067,15006,04/21/2024,HN,HN,5833000
96068,12716,06/26/2024,HCM,HCM,3515000
96069,14936,03/26/2024,HCM,HCM,3925000
96070,15282,10/15/2024,CT,HN,3364000
96071,11379,08/04/2024,HN,HCM,4561000
96072,4344,01/01/2024,CT,HCM,5961000
96073,11541,09/28/2024,DN,HN,4174000
96074,12379,01/02/2024,CT,DN,5737000
96075,15609,11/24/2024,CT,CT,4066000
96076,47,06/28/2024,HN,HCM,6361000
96077,589,07/23/2024,CT,CT,5748000
96078,1128,09/18/2024,DN,HCM,7557000
96079,15265,04/14/2024,HCM,HCM,5771000
96080,1658,07/23/2024,HCM,DN,2517000
96081,485,11/23/2024,HCM,CT,5134000
96082,6968,09/13/2024,DN,CT,6223000
96083,17703,03/14/2024,CT,CT,6248000
96084,15850,12/02/2024,DN,DN,4147000
96085,18899,12/06/2024,DN,HCM,5794000
96086,10998,09/05/2024,HCM,HN,7528000
96087,19534,07/22/2024,HCM,HCM,6610000
96088,15880,09/18/2024,HCM,DN,4172000
96089,7044,10/26/2024,HCM,HN,7810000
96090,8943,05/25/2024,HCM,HN,3613000
96091,6277,12/15/2024,HCM,CT,5729000
96092,19308,02/27/2024,HCM,DN,7198000
96093,6406,09/02/2024,HCM,HCM,7157000
96094,7656,12/17/2024,CT,DN,4471000
96095,3689,04/25/2024,HCM,HN,7165000
96096,8826,10/03/2024,HN,CT,
96097,17898,05/31/2024,CT,HN,7800000
96098,14763,07/30/2024,HN,DN,5743000
96099,1381,12/23/2024,HN,CT,2550000
96100,12726,11/25/2024,CT,CT,5273000
96101,2513,04/19/2024,DN,HCM,6018000
96102,4821,07/08/2024,HCM,HCM,6212000
96103,11767,05/24/2024,CT,HCM,5332000
96104,14409,11/15/2024,HN,HCM,7114000
96105,6259,05/02/2024,CT,HN,3962000
96106,13415,06/13/2024,DN,DN,4414000
96107,820,03/06/2024,HN,CT,6490000
96108,259,07/30/2024,DN,CT,4031000
96109,11846,11/11/2024,DN,DN,7228000
96110,8340,05/22/2024,HCM,DN,4329000
96111,19663,04/02/2024,CT,HCM,2390000
96112,7928,07/17/2024,DN,HN,4693000
96113,10822,02/05/2024,DN,CT,5284000
96114,14751,02/17/2024,HN,DN,2917000
96115,912,08/07/2024,CT,HCM,6396000
96116,19485,12/10/2024,CT,DN,5366000
96117,8470,07/02/2024,DN,HN,6687000
96118,13992,08/24/2024,DN,CT,8312000
96119,13192,07/15/2024,DN,CT,8341000
96120,14401,06/06/2024,CT,DN,6171000
96121,14494,10/12/2024,DN,HCM,4119000
96122,1978,04/07/2024,CT,DN,6033000
96123,9474,02/19/2024,HCM,HN,4845000
96124,19992,04/22/2024,DN,DN,4689000
96125,13745,05/24/2024,DN,CT,4153000
96126,5573,05/12/2024,DN,CT,6812000
96127,17164,08/18/2024,HN,HCM,4354000
96128,2309,11/29/2024,DN,CT,2402000
96129,14050,11/15/2024,HCM,HCM,3241000
96130,18958,09/21/2024,CT,HN,4620000
96131,12492,07/11/2024,CT,DN,1929000
96132,7935,01/19/2024,HN,HCM,2112000
96133,12059,02/02/2024,DN,HN,
96134,3249,05/02/2024,DN,CT,5493000
96135,8164,11/23/2024,DN,HCM,6029000
96136,13763,01/02/2024,DN,HN,3945000
96137,19812,07/16/2024,DN,HCM,6996000
96138,15426,02/07/2024,HN,HCM,6385000
96139,19049,06/05/2024,DN,HCM,7268000
96140,3894,06/22/2024,DN,HN,3182000
96141,11933,02/29/2024,CT,HCM,8506000
