warehouse_id,product_id,stock_level,last_updated
7,3006,64,06/25/2024
5,3775,867,12/30/2024
5,381,959,10/27/2024
4,3181,52,01/20/2024
19,417,616,01/03/2024
10,4980,535,12/29/2024
5,512,755,08/06/2024
5,4607,53,03/21/2024
9,3878,562,12/20/2024
3,419,100,12/08/2024
7,2301,686,10/20/2024
15,4443,888,04/29/2024
12,4414,985,10/24/2024
16,283,494,08/02/2024
17,3734,998,06/28/2024
18,4049,271,03/23/2024
13,2235,767,12/21/2024
6,254,883,10/30/2024
2,1880,417,06/26/2024
16,3563,444,03/10/2024
19,682,379,01/17/2024
2,818,94,01/13/2024
6,3532,455,06/27/2024
16,3373,253,05/21/2024
14,3334,437,08/28/2024
19,4799,986,07/08/2024
9,2537,424,12/11/2024
10,4809,2,08/12/2024
15,4294,275,04/16/2024
9,4587,779,03/11/2024
6,1239,819,10/05/2024
16,1661,697,06/04/2024
13,2286,919,05/31/2024
7,3625,748,06/04/2024
1,1727,16,11/09/2024
6,372,324,08/30/2024
16,3424,998,11/15/2024
8,3622,638,03/16/2024
13,3660,268,06/26/2024
16,2021,915,03/04/2024
14,4615,595,06/22/2024
18,905,116,07/16/2024
6,4929,547,05/24/2024
17,4780,229,10/31/2024
6,2085,705,02/11/2024
3,3892,202,03/27/2024
1,4164,858,07/05/2024
15,1965,757,04/27/2024
4,2211,4,12/13/2024
14,2852,910,10/19/2024
14,1628,335,02/29/2024
13,3232,749,09/13/2024
10,1713,943,11/02/2024
2,3442,330,08/03/2024
13,942,941,09/25/2024
17,737,138,05/26/2024
12,612,111,09/07/2024
5,4415,64,05/11/2024
7,4994,102,11/06/2024
8,4329,41,02/15/2024
4,1702,580,05/29/2024
16,2836,922,06/25/2024
3,2870,636,05/25/2024
9,1312,107,12/03/2024
1,4927,938,06/16/2024
13,369,933,07/05/2024
18,3069,755,08/04/2024
9,1834,956,12/25/2024
17,1469,757,03/23/2024
9,322,706,07/19/2024
13,1669,630,07/07/2024
16,1260,689,08/26/2024
2,2048,436,01/09/2024
4,4957,322,05/28/2024
18,4715,851,05/01/2024
14,3450,130,06/09/2024
17,1455,389,10/23/2024
13,1516,633,08/14/2024
19,137,483,07/08/2024
12,2545,928,08/17/2024
5,74,222,05/09/2024
9,4402,631,11/08/2024
10,3260,276,09/16/2024
9,2204,333,02/10/2024
4,4315,226,02/10/2024
4,3584,640,01/19/2024
8,3713,56,09/30/2024
9,4865,840,01/31/2024
7,421,849,07/14/2024
8,2895,777,02/13/2024
11,3977,601,08/04/2024
1,2413,712,04/17/2024
4,3525,783,10/20/2024
9,1559,667,09/15/2024
3,1613,106,03/03/2024
10,105,674,04/07/2024
11,4294,87,03/15/2024
16,1669,870,02/19/2024
1,4756,119,06/12/2024
1,1502,449,05/29/2024
16,4165,643,09/10/2024
2,1369,118,03/02/2024
18,4397,792,11/01/2024
10,640,758,03/27/2024
11,2268,726,03/10/2024
18,2793,192,12/01/2024
16,4538,996,05/16/2024
15,2340,636,02/02/2024
13,4059,373,08/19/2024
2,3935,804,11/27/2024
6,265,71,12/25/2024
8,2108,702,01/13/2024
10,1412,441,07/01/2024
17,3621,332,05/06/2024
8,2214,19,11/08/2024
16,1233,890,10/04/2024
16,4681,352,10/12/2024
6,2414,453,10/16/2024
1,3039,321,12/07/2024
3,3340,242,05/13/2024
15,4504,838,01/23/2024
6,3205,986,12/05/2024
4,1306,377,11/14/2024
14,1362,829,12/08/2024
6,3996,28,02/02/2024
4,3361,948,04/16/2024
18,3709,28,10/21/2024
11,4350,740,01/30/2024
2,586,341,09/04/2024
5,1826,413,02/18/2024
7,2151,182,11/07/2024
6,4541,107,06/27/2024
12,1507,867,11/29/2024
11,694,521,10/25/2024
15,4610,664,08/24/2024
18,1522,769,11/02/2024
19,1539,836,04/29/2024
5,1761,651,03/06/2024
15,3642,191,01/24/2024
8,4232,696,07/12/2024
11,1440,229,03/18/2024
6,1113,759,11/22/2024
13,4369,333,12/18/2024
16,66,402,03/30/2024
4,7,277,01/24/2024
15,1389,86,08/15/2024
6,2389,510,02/10/2024
1,2862,11,03/31/2024
17,4227,539,02/22/2024
9,2404,47,08/13/2024
8,2564,909,04/15/2024
11,3073,2,05/18/2024
13,3031,417,12/24/2024
9,785,931,12/04/2024
9,2939,746,11/22/2024
19,2385,426,09/13/2024
11,2763,76,12/14/2024
4,1113,141,05/05/2024
5,2971,13,10/04/2024
5,628,482,01/11/2024
6,1994,747,06/06/2024
8,853,884,01/07/2024
3,1422,125,01/20/2024
19,2745,133,08/26/2024
5,2826,711,12/22/2024
5,4915,402,09/15/2024
2,1506,580,11/30/2024
14,930,660,10/24/2024
2,1340,33,01/16/2024
10,1434,923,06/24/2024
7,4438,391,10/15/2024
10,1988,71,01/18/2024
18,1432,49,03/08/2024
16,4086,841,01/06/2024
9,4744,55,03/10/2024
6,2427,397,08/03/2024
10,603,778,06/22/2024
4,685,694,05/01/2024
16,3387,53,04/15/2024
16,1852,556,08/08/2024
6,2464,43,09/29/2024
14,3236,971,09/26/2024
8,2451,284,03/17/2024
7,3566,844,03/16/2024
5,4911,631,04/08/2024
18,2018,205,08/04/2024
9,2872,75,04/02/2024
15,1974,514,08/04/2024
12,1672,673,03/04/2024
18,3585,53,05/11/2024
18,4913,776,01/13/2024
13,714,751,12/13/2024
4,2947,397,08/27/2024
18,3934,326,10/09/2024
18,1369,521,01/19/2024
4,4513,641,05/11/2024
4,4700,678,02/20/2024
9,1992,83,10/13/2024
2,2749,659,08/16/2024
9,4223,535,08/18/2024
8,219,4,04/14/2024
11,4698,549,04/22/2024
2,4105,622,08/19/2024
18,1083,944,07/09/2024
18,3024,424,02/28/2024
4,2916,187,08/24/2024
5,4659,963,11/13/2024
18,4623,621,12/05/2024
16,4213,595,02/14/2024
6,2311,111,05/26/2024
11,2403,401,09/04/2024
12,1141,905,02/26/2024
7,3293,569,08/06/2024
17,3613,999,09/04/2024
3,4709,510,06/22/2024
8,3326,673,12/29/2024
16,1048,156,10/11/2024
2,633,61,11/15/2024
11,2282,802,02/24/2024
19,4027,496,05/06/2024
16,2727,85,06/01/2024
15,2382,427,08/08/2024
15,1602,654,11/11/2024
16,3268,624,04/11/2024
19,30,340,06/12/2024
2,4356,844,02/02/2024
7,515,994,12/21/2024
7,1375,114,12/24/2024
1,4904,778,03/28/2024
5,3593,468,03/29/2024
19,1098,33,10/23/2024
8,3262,262,04/07/2024
6,2171,267,04/27/2024
12,3645,879,04/06/2024
6,2623,45,02/15/2024
13,3343,350,02/19/2024
1,2424,237,02/23/2024
10,4285,50,08/27/2024
12,2762,798,03/01/2024
8,2994,80,11/09/2024
18,4851,162,08/30/2024
12,368,58,10/18/2024
6,4259,288,05/02/2024
19,4955,384,02/04/2024
5,4494,198,11/09/2024
12,3602,833,05/15/2024
6,1166,894,11/19/2024
15,4391,356,08/09/2024
17,64,236,01/28/2024
16,1931,717,09/24/2024
6,781,87,08/20/2024
16,2603,943,07/17/2024
7,2722,54,04/12/2024
7,4023,664,02/09/2024
5,1585,123,06/12/2024
14,88,377,08/28/2024
2,958,160,10/05/2024
18,771,61,07/04/2024
1,1464,751,07/30/2024
7,3398,980,07/17/2024
3,3546,719,12/19/2024
18,2407,658,07/22/2024
8,1353,353,04/01/2024
6,3402,783,05/14/2024
17,660,896,03/11/2024
11,3267,13,12/10/2024
8,3423,467,02/06/2024
1,1814,696,10/01/2024
8,3748,517,06/14/2024
5,4786,936,03/23/2024
1,3533,272,05/19/2024
3,897,41,07/17/2024
13,616,752,06/14/2024
1,4876,707,02/03/2024
13,914,836,10/28/2024
11,4409,464,12/17/2024
19,2616,432,10/27/2024
3,1770,574,02/27/2024
6,4290,294,12/11/2024
5,3984,865,09/12/2024
17,1081,224,07/31/2024
8,4602,528,02/23/2024
7,4173,335,06/21/2024
14,2508,390,02/26/2024
2,990,783,11/04/2024
8,2212,768,09/29/2024
10,4408,545,07/10/2024
3,2357,138,08/18/2024
9,3630,966,09/04/2024
1,818,543,10/19/2024
1,3202,432,05/08/2024
3,1458,992,08/05/2024
14,569,652,04/30/2024
6,4791,394,10/11/2024
12,2049,362,07/27/2024
10,2132,914,11/21/2024
11,669,682,11/15/2024
17,3617,827,12/30/2024
16,3693,14,06/25/2024
17,944,466,12/01/2024
14,1162,193,05/12/2024
19,3793,793,03/27/2024
2,1378,848,07/08/2024
15,2662,229,10/15/2024
17,3264,601,07/09/2024
7,1441,419,08/27/2024
9,438,639,08/10/2024
1,4423,123,01/12/2024
1,1250,557,08/19/2024
13,2105,32,02/19/2024
12,2306,739,03/06/2024
11,2006,85,07/23/2024
4,201,628,04/05/2024
6,4037,565,04/28/2024
14,3978,972,06/26/2024
14,4299,51,11/16/2024
2,2170,510,05/04/2024
15,1326,478,12/03/2024
19,3078,895,01/26/2024
9,1998,880,04/01/2024
11,1816,397,07/09/2024
16,2684,6,07/23/2024
10,2243,430,02/10/2024
9,3191,146,10/21/2024
11,1967,780,03/04/2024
12,2066,957,03/28/2024
14,4047,199,03/20/2024
14,4359,505,03/12/2024
13,2476,841,04/13/2024
3,4171,193,01/05/2024
10,70,681,04/29/2024
13,1394,362,03/14/2024
14,921,739,01/05/2024
8,2962,623,08/31/2024
8,2607,813,10/04/2024
11,3594,52,05/29/2024
15,2079,17,04/04/2024
13,2735,607,11/03/2024
19,940,830,01/07/2024
7,2729,303,12/06/2024
15,2917,445,12/14/2024
12,496,588,09/28/2024
5,2209,635,02/09/2024
6,725,402,04/29/2024
6,3162,200,08/07/2024
7,4127,162,12/09/2024
17,1744,211,07/24/2024
1,2173,573,10/21/2024
11,90,211,09/13/2024
17,3467,30,10/09/2024
15,2307,562,05/15/2024
4,3906,797,06/08/2024
19,562,911,07/02/2024
1,4592,812,06/24/2024
11,618,497,10/20/2024
15,874,379,06/04/2024
9,1684,776,03/11/2024
2,10,226,07/22/2024
12,2679,355,04/27/2024
18,2594,686,02/28/2024
7,2364,453,11/07/2024
11,105,181,11/10/2024
16,4514,210,12/23/2024
19,4823,176,03/14/2024
18,3172,253,03/24/2024
13,1945,818,06/28/2024
2,933,941,11/08/2024
1,3520,874,06/07/2024
17,3747,865,11/12/2024
5,295,906,11/12/2024
6,4514,405,10/01/2024
1,2471,512,08/29/2024
17,471,529,09/22/2024
5,2749,385,05/06/2024
8,4707,504,09/22/2024
12,2999,634,10/26/2024
17,943,894,10/31/2024
11,691,421,11/04/2024
8,1274,318,07/16/2024
9,2074,898,02/11/2024
19,3370,821,04/20/2024
4,2394,563,02/10/2024
4,2113,833,12/03/2024
4,810,704,02/23/2024
16,2089,402,09/11/2024
2,2259,270,06/18/2024
5,4044,239,01/15/2024
6,3763,651,02/15/2024
15,4872,555,07/17/2024
13,4509,642,07/11/2024
12,2862,805,07/22/2024
2,1844,32,12/27/2024
7,2559,173,08/29/2024
14,4452,530,04/19/2024
4,3344,60,07/14/2024
11,1225,986,03/09/2024
13,4951,775,05/10/2024
9,143,964,05/30/2024
17,4613,970,02/22/2024
11,637,618,09/09/2024
13,4461,603,12/20/2024
12,3986,494,07/31/2024
8,288,557,03/19/2024
16,2819,778,02/22/2024
15,1966,546,06/22/2024
6,198,649,07/16/2024
1,1069,116,12/13/2024
1,3882,146,08/08/2024
9,2609,446,06/25/2024
6,821,940,07/15/2024
1,1720,62,05/15/2024
2,1731,110,08/31/2024
10,2337,253,10/07/2024
17,2520,969,08/14/2024
2,3483,745,09/04/2024
3,464,96,10/30/2024
3,4794,565,11/28/2024
4,3714,866,05/11/2024
13,231,892,10/21/2024
14,1052,973,04/10/2024
7,4347,61,12/25/2024
14,3789,691,09/29/2024
14,4353,663,01/30/2024
9,4743,256,08/20/2024
15,3739,20,07/13/2024
6,4068,731,01/22/2024
13,725,877,05/31/2024
2,3581,386,09/24/2024
19,4586,514,04/02/2024
8,1792,388,10/26/2024
4,473,701,03/21/2024
5,4799,682,02/23/2024
19,1301,80,10/18/2024
8,2156,498,07/29/2024
3,1173,105,03/30/2024
13,3034,766,10/27/2024
1,4713,977,05/13/2024
9,3089,516,12/29/2024
2,4158,366,01/17/2024
16,1195,829,04/11/2024
1,2909,242,01/08/2024
18,1156,875,04/29/2024
10,848,367,09/10/2024
16,1125,657,07/27/2024
14,1861,332,08/03/2024
5,3098,481,11/12/2024
19,1081,792,02/23/2024
3,1755,605,09/09/2024
10,2049,641,02/12/2024
6,3509,26,04/07/2024
5,1002,154,10/15/2024
18,3363,569,07/13/2024
10,3661,833,03/20/2024
7,1584,770,09/25/2024
8,1701,886,12/24/2024
2,770,622,05/05/2024
4,21,191,07/15/2024
12,2503,15,01/06/2024
1,1798,134,06/28/2024
15,1685,805,07/29/2024
16,2753,211,08/18/2024
6,4325,939,07/22/2024
17,209,579,09/12/2024
3,325,486,10/23/2024
16,3568,255,02/16/2024
18,113,502,01/01/2024
13,3322,820,08/27/2024
4,4362,759,09/07/2024
6,3000,595,12/26/2024
11,1799,637,03/02/2024
15,162,178,09/24/2024
13,4705,191,11/23/2024
3,2528,98,11/07/2024
3,4353,498,01/25/2024
1,3901,741,05/21/2024
9,2011,530,04/11/2024
19,4841,184,07/03/2024
4,3922,857,02/16/2024
14,3896,679,11/22/2024
5,2740,683,05/08/2024
10,4326,24,10/14/2024
9,2040,24,06/20/2024
17,3320,15,06/27/2024
8,4664,524,08/26/2024
16,142,114,12/23/2024
19,4741,491,09/30/2024
2,797,487,05/17/2024
7,1626,748,09/15/2024
6,1179,435,05/07/2024
12,4889,663,08/21/2024
8,4642,429,08/04/2024
10,3275,92,03/10/2024
5,456,740,11/27/2024
8,1073,789,11/25/2024
10,2378,489,08/28/2024
16,4975,315,03/03/2024
19,1423,877,03/20/2024
11,117,249,05/17/2024
3,4258,868,10/15/2024
8,4945,493,07/28/2024
13,2439,905,10/18/2024
11,4917,502,06/09/2024
1,3716,394,03/30/2024
15,173,294,10/30/2024
12,725,775,07/06/2024
10,3337,198,03/04/2024
12,3434,17,01/30/2024
1,4559,838,07/04/2024
6,2653,714,07/14/2024
3,149,431,09/23/2024
1,2925,421,08/16/2024
17,4265,89,02/07/2024
8,4723,822,11/27/2024
19,4724,683,09/15/2024
7,4740,74,01/23/2024
2,2755,149,01/18/2024
2,1912,337,07/02/2024
19,1220,529,04/19/2024
18,361,509,10/09/2024
4,4783,367,05/07/2024
1,535,327,06/03/2024
12,3080,86,08/17/2024
11,3891,245,11/15/2024
5,4799,791,03/25/2024
5,3240,263,04/08/2024
10,180,520,02/29/2024
2,2161,128,02/23/2024
19,2212,913,07/14/2024
3,2478,862,01/10/2024
6,4310,576,06/13/2024
11,918,398,03/20/2024
15,3650,485,07/31/2024
11,3362,881,08/23/2024
6,3285,954,04/23/2024
18,2706,624,06/24/2024
10,3488,138,09/16/2024
9,2809,476,04/18/2024
2,4043,583,12/12/2024
18,3946,638,08/13/2024
14,1967,536,07/26/2024
13,2819,846,09/14/2024
1,1675,869,10/10/2024
1,1082,990,02/03/2024
10,3688,733,05/07/2024
10,4770,663,09/08/2024
7,2532,627,01/27/2024
4,3624,429,02/16/2024
18,2652,497,06/14/2024
7,2845,322,02/14/2024
10,1050,551,11/12/2024
7,2951,628,04/19/2024
13,758,354,02/02/2024
19,1138,722,05/15/2024
13,3926,129,10/21/2024
10,1011,462,12/02/2024
2,3747,958,02/19/2024
15,591,698,05/08/2024
17,257,455,11/04/2024
8,688,960,07/03/2024
15,2985,264,05/21/2024
6,3199,633,11/23/2024
10,758,909,10/15/2024
19,2051,403,05/30/2024
6,862,340,09/06/2024
18,4519,362,11/25/2024
5,4988,426,06/13/2024
9,2482,425,05/01/2024
3,4372,98,05/20/2024
10,4915,406,08/11/2024
10,3539,245,07/05/2024
11,4533,771,04/05/2024
1,3219,156,01/22/2024
13,1348,393,10/10/2024
4,3254,487,02/23/2024
18,2468,19,01/04/2024
12,309,769,12/05/2024
5,3194,443,07/22/2024
2,2141,316,02/15/2024
9,4624,561,08/23/2024
11,3455,424,03/19/2024
14,935,621,02/08/2024
12,1881,296,03/07/2024
8,4242,423,03/28/2024
17,977,258,02/26/2024
11,4097,35,02/09/2024
9,2509,254,12/07/2024
10,2769,561,04/28/2024
6,1137,145,05/09/2024
13,1205,352,09/24/2024
6,2760,947,09/24/2024
3,160,770,07/31/2024
13,875,45,05/08/2024
5,2293,88,07/12/2024
5,4315,163,03/16/2024
14,1885,785,10/20/2024
8,1039,64,03/08/2024
17,3889,822,02/08/2024
6,1894,171,08/24/2024
10,774,980,12/06/2024
3,1924,85,01/07/2024
12,287,65,12/09/2024
13,3415,410,04/18/2024
19,4532,504,08/12/2024
1,2278,957,12/21/2024
10,3344,215,05/10/2024
15,1128,682,10/09/2024
1,2143,719,01/13/2024
5,3216,481,09/27/2024
4,4362,674,05/25/2024
8,4682,110,12/27/2024
2,2625,138,07/31/2024
13,230,787,09/11/2024
3,547,683,05/02/2024
3,1472,228,11/19/2024
9,76,966,03/19/2024
8,2017,122,08/18/2024
6,200,594,08/22/2024
8,2343,571,07/28/2024
1,2039,948,07/26/2024
1,3091,561,06/02/2024
8,2953,440,06/08/2024
9,317,596,07/18/2024
11,2077,853,08/15/2024
19,4264,697,12/13/2024
1,926,117,05/31/2024
15,4217,51,10/01/2024
11,2575,206,06/20/2024
7,889,157,07/26/2024
7,2400,252,06/19/2024
7,2098,343,01/08/2024
5,3321,887,07/14/2024
14,1384,654,11/30/2024
14,895,235,08/25/2024
2,4505,320,11/29/2024
2,2255,791,03/08/2024
15,1814,108,03/14/2024
18,4918,622,02/25/2024
13,3932,398,08/31/2024
6,326,501,12/01/2024
5,255,283,11/04/2024
16,4441,3,06/25/2024
13,2111,841,12/30/2024
15,1822,389,03/13/2024
15,3687,457,05/26/2024
3,1251,49,08/19/2024
19,2712,954,11/02/2024
6,337,326,11/28/2024
9,2490,80,09/02/2024
4,147,363,05/10/2024
18,140,42,07/10/2024
1,399,406,05/14/2024
6,2242,19,01/25/2024
1,3508,951,02/13/2024
19,2940,391,04/29/2024
18,4940,847,01/29/2024
4,4882,364,11/17/2024
16,2773,208,02/26/2024
12,3050,709,01/18/2024
14,4197,275,11/07/2024
10,3443,940,06/07/2024
11,135,21,03/30/2024
16,3587,390,05/30/2024
11,2745,869,08/13/2024
5,1115,578,02/22/2024
18,1322,874,09/03/2024
5,154,767,01/16/2024
2,354,849,06/02/2024
12,511,440,04/19/2024
3,4789,512,06/25/2024
17,3539,40,04/29/2024
11,2848,575,07/12/2024
8,1845,830,07/09/2024
16,2582,133,01/30/2024
8,19,679,09/12/2024
5,306,28,04/13/2024
2,1670,903,09/20/2024
7,1374,725,12/11/2024
3,4305,942,08/06/2024
17,4100,131,03/08/2024
4,982,569,04/25/2024
11,478,240,08/02/2024
12,2111,113,10/09/2024
3,3285,488,09/06/2024
18,1087,605,01/10/2024
18,915,208,07/06/2024
19,1505,635,11/25/2024
13,3973,5,11/29/2024
4,897,422,12/26/2024
16,1471,938,11/04/2024
14,234,510,09/12/2024
13,12,249,07/17/2024
7,1924,97,08/22/2024
8,3165,346,10/10/2024
17,2595,816,09/28/2024
7,3336,879,01/29/2024
15,3805,796,08/20/2024
14,1344,772,09/19/2024
17,1494,516,02/07/2024
12,1166,733,04/13/2024
2,4459,879,02/04/2024
4,532,499,12/12/2024
17,3818,40,01/06/2024
12,4768,560,09/20/2024
17,3707,587,10/22/2024
13,1148,98,06/18/2024
18,214,196,05/31/2024
3,2936,94,06/12/2024
9,3622,520,12/21/2024
10,4330,81,08/01/2024
10,4064,987,01/15/2024
3,4226,502,09/22/2024
16,1324,810,05/22/2024
4,1693,741,12/04/2024
14,4499,444,07/01/2024
3,4437,293,11/05/2024
10,3107,45,05/22/2024
19,3616,694,11/29/2024
11,4014,490,01/17/2024
3,2618,945,12/11/2024
8,222,970,07/02/2024
12,4612,747,04/15/2024
5,843,380,05/14/2024
14,1791,918,06/24/2024
6,2997,967,08/17/2024
18,3143,898,11/16/2024
11,3073,782,10/28/2024
2,4834,503,09/06/2024
19,794,384,09/28/2024
14,1338,10,05/19/2024
5,2595,712,03/21/2024
19,291,278,10/05/2024
5,4181,300,04/13/2024
18,2012,619,02/23/2024
14,947,711,12/27/2024
10,2748,996,12/23/2024
5,3512,425,02/09/2024
12,4681,514,07/16/2024
4,2497,391,02/03/2024
4,305,514,11/10/2024
19,379,379,01/29/2024
11,2683,885,04/28/2024
18,1883,252,09/06/2024
1,642,269,02/11/2024
12,3144,251,05/04/2024
8,3992,40,07/03/2024
6,2498,903,09/02/2024
3,4564,730,04/13/2024
5,2390,430,01/07/2024
10,434,861,06/09/2024
16,1965,638,11/20/2024
16,3467,808,03/12/2024
15,1816,160,05/12/2024
10,4601,365,02/26/2024
14,4573,904,07/31/2024
15,2137,184,07/01/2024
1,4287,342,05/29/2024
8,4343,725,04/26/2024
6,2728,246,04/13/2024
6,1876,704,12/06/2024
15,364,193,02/16/2024
7,2569,618,07/25/2024
15,2877,953,01/31/2024
11,1766,908,02/13/2024
6,3821,937,12/02/2024
7,1104,769,01/03/2024
17,611,805,01/02/2024
8,3577,741,04/27/2024
6,4351,907,06/26/2024
11,3707,194,07/17/2024
10,3904,692,06/08/2024
9,375,913,07/04/2024
11,3768,90,09/29/2024
7,613,723,02/09/2024
18,2997,521,07/03/2024
8,1326,894,05/11/2024
4,3035,49,11/26/2024
17,32,973,08/01/2024
19,4206,452,02/12/2024
5,2259,124,04/13/2024
4,3013,90,10/12/2024
13,2361,460,06/18/2024
11,1251,492,03/06/2024
8,3005,274,10/10/2024
13,1597,850,03/16/2024
6,649,848,11/10/2024
15,559,361,07/22/2024
16,162,391,11/04/2024
11,3779,417,06/04/2024
9,1445,125,11/08/2024
7,1041,371,12/19/2024
2,2350,221,01/29/2024
1,51,824,08/20/2024
11,941,92,08/08/2024
7,379,897,08/01/2024
12,1823,402,03/12/2024
19,4730,169,07/27/2024
1,2615,194,02/28/2024
4,1013,293,06/04/2024
1,3344,198,06/01/2024
6,99,106,07/21/2024
16,2964,656,10/18/2024
2,3661,767,02/08/2024
13,4685,306,06/21/2024
5,122,919,02/14/2024
12,747,228,04/06/2024
2,2635,975,09/18/2024
14,541,888,02/03/2024
8,2698,797,11/24/2024
14,851,873,01/13/2024
8,4201,93,07/20/2024
3,2534,458,03/12/2024
18,374,435,06/29/2024
18,918,313,01/19/2024
4,4379,638,09/30/2024
12,15,760,04/10/2024
8,3914,474,09/12/2024
1,2872,955,01/03/2024
19,1382,716,10/04/2024
11,4394,30,05/08/2024
17,4422,606,11/06/2024
17,2539,122,07/12/2024
2,2572,408,11/16/2024
13,1904,616,02/26/2024
8,957,340,02/19/2024
14,4115,499,09/16/2024
18,3158,456,08/18/2024
2,723,624,08/02/2024
5,3510,788,02/14/2024
3,4802,827,09/10/2024
15,292,437,04/25/2024
13,4868,444,05/15/2024
10,4815,682,01/30/2024
9,4056,940,09/24/2024
17,546,154,01/12/2024
11,2002,171,10/08/2024
14,283,944,05/20/2024
3,3492,729,06/20/2024
18,3290,83,02/16/2024
16,1688,587,04/29/2024
7,1810,738,06/02/2024
9,3856,928,09/28/2024
6,1,646,04/26/2024
12,887,521,08/07/2024
3,883,457,09/10/2024
13,2465,635,07/10/2024
3,3123,179,03/10/2024
11,2133,985,11/17/2024
3,4948,201,11/27/2024
17,3048,305,08/26/2024
9,2758,260,01/08/2024
18,3611,156,04/21/2024
16,3851,395,05/18/2024
4,1995,579,11/15/2024
17,1601,548,09/10/2024
19,152,41,04/01/2024
7,4984,463,04/11/2024
15,1700,535,07/18/2024
17,4995,149,03/05/2024
19,3603,705,06/06/2024
3,1223,51,07/15/2024
13,1476,826,04/06/2024
3,1755,658,07/12/2024
9,4114,778,12/15/2024
11,2098,664,12/06/2024
11,4940,184,03/23/2024
6,2632,322,04/09/2024
10,1278,105,09/23/2024
8,2198,939,04/19/2024
1,1072,459,11/27/2024
13,2171,157,11/17/2024
1,1657,581,08/13/2024
13,4738,282,04/20/2024
18,224,187,02/07/2024
2,2697,115,12/24/2024
19,1928,994,07/08/2024
5,1635,164,06/04/2024
16,4478,467,08/03/2024
5,2030,803,04/13/2024
1,906,252,11/10/2024
16,4077,582,11/18/2024
13,1467,998,04/25/2024
10,3292,39,11/24/2024
14,2205,695,03/15/2024
5,4928,273,02/13/2024
17,212,288,05/24/2024
1,1030,297,03/04/2024
3,2430,162,05/27/2024
5,2135,644,10/07/2024
14,3500,352,03/27/2024
5,725,978,06/01/2024
13,4788,594,01/22/2024
12,4858,312,09/25/2024
6,603,925,06/11/2024
7,25,941,06/14/2024
7,3172,562,05/20/2024
1,3317,831,03/12/2024
7,4031,41,06/05/2024
2,1916,573,01/03/2024
11,350,557,12/30/2024
17,1353,823,11/07/2024
2,3111,216,07/11/2024
12,73,786,12/12/2024
17,1309,631,11/08/2024
9,3539,459,03/06/2024
18,1408,936,05/28/2024
6,3278,991,02/23/2024
17,819,484,02/09/2024
6,3536,842,04/18/2024
11,2557,171,11/14/2024
6,4536,452,12/18/2024
1,756,285,12/02/2024
18,3128,279,03/14/2024
14,3494,379,12/15/2024
4,4991,795,12/02/2024
15,3528,525,05/27/2024
3,315,285,07/30/2024
9,997,567,12/05/2024
7,1333,747,06/28/2024
18,4597,471,03/19/2024
4,1408,645,11/07/2024
16,2325,397,06/24/2024
8,4001,828,06/30/2024
1,4382,5,08/29/2024
15,2235,962,08/03/2024
18,2906,137,01/31/2024
5,4840,60,04/15/2024
12,198,475,05/04/2024
16,1172,605,01/23/2024
7,661,765,08/29/2024
5,2579,19,10/01/2024
19,2523,724,12/23/2024
12,774,472,06/12/2024
5,3694,683,02/03/2024
6,2664,873,08/04/2024
2,1533,853,10/26/2024
18,4966,403,02/14/2024
14,4440,360,08/08/2024
15,3646,879,01/12/2024
5,98,194,08/01/2024
14,3569,906,11/11/2024
4,4744,526,08/13/2024
14,1450,356,09/04/2024
3,1572,899,06/09/2024
12,3579,546,06/24/2024
3,2367,813,07/08/2024
8,4018,322,07/12/2024
15,4331,72,02/15/2024
7,798,14,12/07/2024
6,2331,336,06/27/2024
5,3696,922,03/22/2024
19,776,257,01/31/2024
17,3954,327,03/18/2024
12,4604,100,07/24/2024
1,855,588,05/20/2024
9,2327,849,10/11/2024
18,4154,839,05/19/2024
12,129,622,09/05/2024
4,3608,438,09/21/2024
15,3300,345,04/07/2024
15,1946,423,04/16/2024
11,1103,320,03/12/2024
10,1314,381,10/22/2024
15,4003,262,01/30/2024
3,2045,783,01/11/2024
9,1158,1,07/29/2024
18,4872,166,12/10/2024
19,4948,192,01/01/2024
14,3336,494,10/11/2024
14,4054,870,05/10/2024
7,3324,600,07/28/2024
13,2193,182,05/29/2024
7,2544,897,01/22/2024
17,1296,686,01/16/2024
19,699,321,07/29/2024
1,2117,209,06/11/2024
2,4817,958,08/02/2024
7,657,487,07/26/2024
7,1456,808,08/20/2024
8,2814,540,05/04/2024
11,4329,512,07/02/2024
17,2645,506,09/19/2024
18,1396,950,07/25/2024
12,355,38,01/31/2024
2,3085,371,07/08/2024
10,1769,644,10/01/2024
14,2764,887,02/02/2024
13,2423,606,05/06/2024
15,3445,326,05/25/2024
14,1825,342,05/05/2024
15,227,911,11/19/2024
6,3443,783,02/06/2024
11,958,205,02/17/2024
9,1440,534,08/28/2024
10,4269,632,03/03/2024
3,2665,543,05/09/2024
19,2463,561,09/17/2024
6,3240,366,04/05/2024
13,3779,658,01/22/2024
1,541,305,02/23/2024
13,4266,140,05/21/2024
8,2909,655,09/21/2024
13,1128,18,07/23/2024
5,322,657,09/18/2024
9,4942,82,02/14/2024
12,3385,808,09/17/2024
9,4658,636,01/14/2024
4,1554,418,02/09/2024
8,2806,950,10/13/2024
6,4832,766,10/02/2024
11,2147,493,12/11/2024
10,4540,536,01/25/2024
2,2052,450,08/01/2024
14,452,167,07/10/2024
